location,target_end_date,target_type,true_value,location_name,population
NL,2021-03-27,Deaths,190,Netherlands,17132854
NL,2021-04-03,Deaths,156,Netherlands,17132854
NL,2021-04-10,Deaths,148,Netherlands,17132854
NL,2021-04-17,Deaths,150,Netherlands,17132854
NL,2021-04-24,Deaths,134,Netherlands,17132854
NL,2021-05-01,Deaths,131,Netherlands,17132854
NL,2021-05-08,Deaths,150,Netherlands,17132854
NL,2021-05-15,Deaths,117,Netherlands,17132854
NL,2021-05-22,Deaths,101,Netherlands,17132854
NL,2021-05-29,Deaths,78,Netherlands,17132854
NL,2021-06-05,Deaths,60,Netherlands,17132854
NL,2021-06-12,Deaths,34,Netherlands,17132854
NL,2021-06-19,Deaths,17,Netherlands,17132854
NL,2021-06-26,Deaths,14,Netherlands,17132854
NL,2021-07-03,Deaths,16,Netherlands,17132854
NL,2021-07-10,Deaths,9,Netherlands,17132854
NL,2021-07-17,Deaths,10,Netherlands,17132854
NL,2021-07-24,Deaths,21,Netherlands,17132854
NL,2021-07-31,Deaths,31,Netherlands,17132854
NL,2021-08-07,Deaths,40,Netherlands,17132854
NL,2021-08-14,Deaths,39,Netherlands,17132854
NL,2021-08-21,Deaths,41,Netherlands,17132854
NL,2021-08-28,Deaths,47,Netherlands,17132854
NL,2021-09-04,Deaths,41,Netherlands,17132854
NL,2021-09-11,Deaths,33,Netherlands,17132854
NL,2021-09-18,Deaths,43,Netherlands,17132854
NL,2021-09-25,Deaths,38,Netherlands,17132854
NL,2021-10-02,Deaths,32,Netherlands,17132854
NL,2021-10-09,Deaths,23,Netherlands,17132854
NL,2021-10-16,Deaths,38,Netherlands,17132854
NL,2021-10-23,Deaths,71,Netherlands,17132854
NO,2020-01-25,Deaths,0,Norway,5282223
NO,2020-02-01,Deaths,0,Norway,5282223
NO,2020-02-08,Deaths,0,Norway,5282223
NO,2020-02-15,Deaths,0,Norway,5282223
NO,2020-02-22,Deaths,0,Norway,5282223
NO,2020-02-29,Deaths,0,Norway,5282223
NO,2020-03-07,Deaths,0,Norway,5282223
NO,2020-03-14,Deaths,3,Norway,5282223
NO,2020-03-21,Deaths,4,Norway,5282223
NO,2020-03-28,Deaths,16,Norway,5282223
NO,2020-04-04,Deaths,39,Norway,5282223
NO,2020-04-11,Deaths,57,Norway,5282223
NO,2020-04-18,Deaths,45,Norway,5282223
NO,2020-04-25,Deaths,37,Norway,5282223
NO,2020-05-02,Deaths,10,Norway,5282223
NO,2020-05-09,Deaths,8,Norway,5282223
NO,2020-05-16,Deaths,13,Norway,5282223
NO,2020-05-23,Deaths,3,Norway,5282223
NO,2020-05-30,Deaths,1,Norway,5282223
NO,2020-06-06,Deaths,2,Norway,5282223
NO,2020-06-13,Deaths,4,Norway,5282223
NO,2020-06-20,Deaths,2,Norway,5282223
NO,2020-06-27,Deaths,5,Norway,5282223
NO,2020-07-04,Deaths,2,Norway,5282223
NO,2020-07-11,Deaths,1,Norway,5282223
NO,2020-07-18,Deaths,3,Norway,5282223
NO,2020-07-25,Deaths,0,Norway,5282223
NO,2020-08-01,Deaths,0,Norway,5282223
NO,2020-08-08,Deaths,1,Norway,5282223
NO,2020-08-15,Deaths,5,Norway,5282223
NO,2020-08-22,Deaths,3,Norway,5282223
NO,2020-08-29,Deaths,0,Norway,5282223
NO,2020-09-05,Deaths,0,Norway,5282223
NO,2020-09-12,Deaths,1,Norway,5282223
NO,2020-09-19,Deaths,2,Norway,5282223
NO,2020-09-26,Deaths,3,Norway,5282223
NO,2020-10-03,Deaths,5,Norway,5282223
NO,2020-10-10,Deaths,0,Norway,5282223
NO,2020-10-17,Deaths,3,Norway,5282223
NO,2020-10-24,Deaths,1,Norway,5282223
NO,2020-10-31,Deaths,3,Norway,5282223
NO,2020-11-07,Deaths,3,Norway,5282223
NO,2020-11-14,Deaths,9,Norway,5282223
NO,2020-11-21,Deaths,12,Norway,5282223
NO,2020-11-28,Deaths,22,Norway,5282223
NO,2020-12-05,Deaths,26,Norway,5282223
NO,2020-12-12,Deaths,33,Norway,5282223
NO,2020-12-19,Deaths,17,Norway,5282223
NO,2020-12-26,Deaths,17,Norway,5282223
NO,2021-01-02,Deaths,15,Norway,5282223
NO,2021-01-09,Deaths,36,Norway,5282223
NO,2021-01-16,Deaths,45,Norway,5282223
NO,2021-01-23,Deaths,27,Norway,5282223
NO,2021-01-30,Deaths,20,Norway,5282223
NO,2021-02-06,Deaths,18,Norway,5282223
NO,2021-02-13,Deaths,10,Norway,5282223
NO,2021-02-20,Deaths,15,Norway,5282223
NO,2021-02-27,Deaths,15,Norway,5282223
NO,2021-03-06,Deaths,10,Norway,5282223
NO,2021-03-13,Deaths,7,Norway,5282223
NO,2021-03-20,Deaths,9,Norway,5282223
NO,2021-03-27,Deaths,8,Norway,5282223
NO,2021-04-03,Deaths,17,Norway,5282223
NO,2021-04-10,Deaths,11,Norway,5282223
NO,2021-04-17,Deaths,24,Norway,5282223
NO,2021-04-24,Deaths,28,Norway,5282223
NO,2021-05-01,Deaths,20,Norway,5282223
NO,2021-05-08,Deaths,11,Norway,5282223
NO,2021-05-15,Deaths,7,Norway,5282223
NO,2021-05-22,Deaths,7,Norway,5282223
NO,2021-05-29,Deaths,2,Norway,5282223
NO,2021-06-05,Deaths,2,Norway,5282223
NO,2021-06-12,Deaths,4,Norway,5282223
NO,2021-06-19,Deaths,1,Norway,5282223
NO,2021-06-26,Deaths,2,Norway,5282223
NO,2021-07-03,Deaths,2,Norway,5282223
NO,2021-07-10,Deaths,2,Norway,5282223
NO,2021-07-17,Deaths,0,Norway,5282223
NO,2021-07-24,Deaths,3,Norway,5282223
NO,2021-07-31,Deaths,0,Norway,5282223
NO,2021-08-07,Deaths,5,Norway,5282223
NO,2021-08-14,Deaths,4,Norway,5282223
NO,2021-08-21,Deaths,3,Norway,5282223
NO,2021-08-28,Deaths,3,Norway,5282223
NO,2021-09-04,Deaths,8,Norway,5282223
NO,2021-09-11,Deaths,5,Norway,5282223
NO,2021-09-18,Deaths,14,Norway,5282223
NO,2021-09-25,Deaths,9,Norway,5282223
NO,2021-10-02,Deaths,11,Norway,5282223
NO,2021-10-09,Deaths,10,Norway,5282223
NO,2021-10-16,Deaths,13,Norway,5282223
NO,2021-10-23,Deaths,10,Norway,5282223
PL,2020-01-25,Deaths,0,Poland,37975841
PL,2020-02-01,Deaths,0,Poland,37975841
PL,2020-02-08,Deaths,0,Poland,37975841
PL,2020-02-15,Deaths,0,Poland,37975841
PL,2020-02-22,Deaths,0,Poland,37975841
PL,2020-02-29,Deaths,0,Poland,37975841
PL,2020-03-07,Deaths,0,Poland,37975841
PL,2020-03-14,Deaths,3,Poland,37975841
PL,2020-03-21,Deaths,2,Poland,37975841
PL,2020-03-28,Deaths,13,Poland,37975841
PL,2020-04-04,Deaths,61,Poland,37975841
PL,2020-04-11,Deaths,129,Poland,37975841
PL,2020-04-18,Deaths,139,Poland,37975841
PL,2020-04-25,Deaths,177,Poland,37975841
PL,2020-05-02,Deaths,140,Poland,37975841
PL,2020-05-09,Deaths,121,Poland,37975841
PL,2020-05-16,Deaths,130,Poland,37975841
PL,2020-05-23,Deaths,78,Poland,37975841
PL,2020-05-30,Deaths,68,Poland,37975841
PL,2020-06-06,Deaths,92,Poland,37975841
PL,2020-06-13,Deaths,84,Poland,37975841
PL,2020-06-20,Deaths,109,Poland,37975841
PL,2020-06-27,Deaths,89,Poland,37975841
PL,2020-07-04,Deaths,77,Poland,37975841
PL,2020-07-11,Deaths,56,Poland,37975841
PL,2020-07-18,Deaths,50,Poland,37975841
PL,2020-07-25,Deaths,46,Poland,37975841
PL,2020-08-01,Deaths,57,Poland,37975841
PL,2020-08-08,Deaths,79,Poland,37975841
PL,2020-08-15,Deaths,69,Poland,37975841
PL,2020-08-22,Deaths,82,Poland,37975841
PL,2020-08-29,Deaths,81,Poland,37975841
PL,2020-09-05,Deaths,81,Poland,37975841
PL,2020-09-12,Deaths,69,Poland,37975841
PL,2020-09-19,Deaths,100,Poland,37975841
PL,2020-09-26,Deaths,142,Poland,37975841
PL,2020-10-03,Deaths,180,Poland,37975841
PL,2020-10-10,Deaths,368,Poland,37975841
PL,2020-10-17,Deaths,552,Poland,37975841
PL,2020-10-24,Deaths,827,Poland,37975841
PL,2020-10-31,Deaths,1280,Poland,37975841
PL,2020-11-07,Deaths,2005,Poland,37975841
PL,2020-11-14,Deaths,2409,Poland,37975841
PL,2020-11-21,Deaths,3243,Poland,37975841
PL,2020-11-28,Deaths,3458,Poland,37975841
PL,2020-12-05,Deaths,3115,Poland,37975841
PL,2020-12-12,Deaths,2815,Poland,37975841
PL,2020-12-19,Deaths,2578,Poland,37975841
PL,2020-12-26,Deaths,1807,Poland,37975841
PL,2021-01-02,Deaths,1997,Poland,37975841
PL,2021-01-09,Deaths,1953,Poland,37975841
PL,2021-01-16,Deaths,2202,Poland,37975841
PL,2021-01-23,Deaths,2040,Poland,37975841
PL,2021-01-30,Deaths,1829,Poland,37975841
PL,2021-02-06,Deaths,1912,Poland,37975841
PL,2021-02-13,Deaths,1715,Poland,37975841
PL,2021-02-20,Deaths,1368,Poland,37975841
PL,2021-02-27,Deaths,1579,Poland,37975841
PL,2021-03-06,Deaths,1503,Poland,37975841
PL,2021-03-13,Deaths,1909,Poland,37975841
PL,2021-03-20,Deaths,2091,Poland,37975841
PL,2021-03-27,Deaths,2594,Poland,37975841
PL,2021-04-03,Deaths,2984,Poland,37975841
PL,2021-04-10,Deaths,3439,Poland,37975841
PL,2021-04-17,Deaths,3649,Poland,37975841
PL,2021-04-24,Deaths,3397,Poland,37975841
PL,2021-05-01,Deaths,2702,Poland,37975841
PL,2021-05-08,Deaths,1942,Poland,37975841
PL,2021-05-15,Deaths,1743,Poland,37975841
PL,2021-05-22,Deaths,1273,Poland,37975841
PL,2021-05-29,Deaths,800,Poland,37975841
PL,2021-06-05,Deaths,457,Poland,37975841
PL,2021-06-12,Deaths,423,Poland,37975841
PL,2021-06-19,Deaths,261,Poland,37975841
PL,2021-06-26,Deaths,151,Poland,37975841
PL,2021-07-03,Deaths,109,Poland,37975841
PL,2021-07-10,Deaths,76,Poland,37975841
PL,2021-07-17,Deaths,53,Poland,37975841
PL,2021-07-24,Deaths,29,Poland,37975841
PL,2021-07-31,Deaths,20,Poland,37975841
PL,2021-08-07,Deaths,24,Poland,37975841
PL,2021-08-14,Deaths,14,Poland,37975841
PL,2021-08-21,Deaths,17,Poland,37975841
PL,2021-08-28,Deaths,24,Poland,37975841
PL,2021-09-04,Deaths,39,Poland,37975841
PL,2021-09-11,Deaths,46,Poland,37975841
PL,2021-09-18,Deaths,62,Poland,37975841
PL,2021-09-25,Deaths,84,Poland,37975841
PL,2021-10-02,Deaths,118,Poland,37975841
PL,2021-10-09,Deaths,175,Poland,37975841
PL,2021-10-16,Deaths,247,Poland,37975841
PL,2021-10-23,Deaths,323,Poland,37975841
PT,2020-01-25,Deaths,0,Portugal,10293718
PT,2020-02-01,Deaths,0,Portugal,10293718
PT,2020-02-08,Deaths,0,Portugal,10293718
PT,2020-02-15,Deaths,0,Portugal,10293718
PT,2020-02-22,Deaths,0,Portugal,10293718
PT,2020-02-29,Deaths,0,Portugal,10293718
PT,2020-03-07,Deaths,0,Portugal,10293718
PT,2020-03-14,Deaths,0,Portugal,10293718
PT,2020-03-21,Deaths,12,Portugal,10293718
PT,2020-03-28,Deaths,88,Portugal,10293718
PT,2020-04-04,Deaths,166,Portugal,10293718
PT,2020-04-11,Deaths,204,Portugal,10293718
PT,2020-04-18,Deaths,217,Portugal,10293718
PT,2020-04-25,Deaths,193,Portugal,10293718
PT,2020-05-02,Deaths,143,Portugal,10293718
PT,2020-05-09,Deaths,103,Portugal,10293718
PT,2020-05-16,Deaths,77,Portugal,10293718
PT,2020-05-23,Deaths,99,Portugal,10293718
PT,2020-05-30,Deaths,94,Portugal,10293718
PT,2020-06-06,Deaths,78,Portugal,10293718
PT,2020-06-13,Deaths,38,Portugal,10293718
PT,2020-06-20,Deaths,16,Portugal,10293718
PT,2020-06-27,Deaths,33,Portugal,10293718
PT,2020-07-04,Deaths,44,Portugal,10293718
PT,2020-07-11,Deaths,49,Portugal,10293718
PT,2020-07-18,Deaths,30,Portugal,10293718
PT,2020-07-25,Deaths,32,Portugal,10293718
PT,2020-08-01,Deaths,21,Portugal,10293718
PT,2020-08-08,Deaths,13,Portugal,10293718
PT,2020-08-15,Deaths,25,Portugal,10293718
PT,2020-08-22,Deaths,19,Portugal,10293718
PT,2020-08-29,Deaths,24,Portugal,10293718
PT,2020-09-05,Deaths,20,Portugal,10293718
PT,2020-09-12,Deaths,22,Portugal,10293718
PT,2020-09-19,Deaths,39,Portugal,10293718
PT,2020-09-26,Deaths,45,Portugal,10293718
PT,2020-10-03,Deaths,51,Portugal,10293718
PT,2020-10-10,Deaths,72,Portugal,10293718
PT,2020-10-17,Deaths,95,Portugal,10293718
PT,2020-10-24,Deaths,135,Portugal,10293718
PT,2020-10-31,Deaths,210,Portugal,10293718
PT,2020-11-07,Deaths,341,Portugal,10293718
PT,2020-11-14,Deaths,457,Portugal,10293718
PT,2020-11-21,Deaths,519,Portugal,10293718
PT,2020-11-28,Deaths,539,Portugal,10293718
PT,2020-12-05,Deaths,513,Portugal,10293718
PT,2020-12-12,Deaths,585,Portugal,10293718
PT,2020-12-19,Deaths,602,Portugal,10293718
PT,2020-12-26,Deaths,493,Portugal,10293718
PT,2021-01-02,Deaths,489,Portugal,10293718
PT,2021-01-09,Deaths,656,Portugal,10293718
PT,2021-01-16,Deaths,1008,Portugal,10293718
PT,2021-01-23,Deaths,1485,Portugal,10293718
PT,2021-01-30,Deaths,1985,Portugal,10293718
PT,2021-02-06,Deaths,1775,Portugal,10293718
PT,2021-02-13,Deaths,1229,Portugal,10293718
PT,2021-02-20,Deaths,714,Portugal,10293718
PT,2021-02-27,Deaths,379,Portugal,10293718
PT,2021-03-06,Deaths,236,Portugal,10293718
PT,2021-03-13,Deaths,157,Portugal,10293718
PT,2021-03-20,Deaths,93,Portugal,10293718
PT,2021-03-27,Deaths,65,Portugal,10293718
PT,2021-04-03,Deaths,48,Portugal,10293718
PT,2021-04-10,Deaths,35,Portugal,10293718
PT,2021-04-17,Deaths,32,Portugal,10293718
PT,2021-04-24,Deaths,17,Portugal,10293718
PT,2021-05-01,Deaths,17,Portugal,10293718
PT,2021-05-08,Deaths,15,Portugal,10293718
PT,2021-05-15,Deaths,15,Portugal,10293718
PT,2021-05-22,Deaths,11,Portugal,10293718
PT,2021-05-29,Deaths,6,Portugal,10293718
PT,2021-06-05,Deaths,9,Portugal,10293718
PT,2021-06-12,Deaths,13,Portugal,10293718
PT,2021-06-19,Deaths,17,Portugal,10293718
PT,2021-06-26,Deaths,21,Portugal,10293718
PT,2021-07-03,Deaths,29,Portugal,10293718
PT,2021-07-10,Deaths,36,Portugal,10293718
PT,2021-07-17,Deaths,51,Portugal,10293718
PT,2021-07-24,Deaths,85,Portugal,10293718
PT,2021-07-31,Deaths,77,Portugal,10293718
PT,2021-08-07,Deaths,96,Portugal,10293718
PT,2021-08-14,Deaths,92,Portugal,10293718
PT,2021-08-21,Deaths,81,Portugal,10293718
PT,2021-08-28,Deaths,81,Portugal,10293718
PT,2021-09-04,Deaths,74,Portugal,10293718
PT,2021-09-11,Deaths,68,Portugal,10293718
PT,2021-09-18,Deaths,49,Portugal,10293718
PT,2021-09-25,Deaths,50,Portugal,10293718
PT,2021-10-02,Deaths,34,Portugal,10293718
PT,2021-10-09,Deaths,48,Portugal,10293718
PT,2021-10-16,Deaths,54,Portugal,10293718
PT,2021-10-23,Deaths,41,Portugal,10293718
RO,2020-01-25,Deaths,0,Romania,19586539
RO,2020-02-01,Deaths,0,Romania,19586539
RO,2020-02-08,Deaths,0,Romania,19586539
RO,2020-02-15,Deaths,0,Romania,19586539
RO,2020-02-22,Deaths,0,Romania,19586539
RO,2020-02-29,Deaths,0,Romania,19586539
RO,2020-03-07,Deaths,0,Romania,19586539
RO,2020-03-14,Deaths,0,Romania,19586539
RO,2020-03-21,Deaths,0,Romania,19586539
RO,2020-03-28,Deaths,37,Romania,19586539
RO,2020-04-04,Deaths,109,Romania,19586539
RO,2020-04-11,Deaths,145,Romania,19586539
RO,2020-04-18,Deaths,130,Romania,19586539
RO,2020-04-25,Deaths,180,Romania,19586539
RO,2020-05-02,Deaths,170,Romania,19586539
RO,2020-05-09,Deaths,168,Romania,19586539
RO,2020-05-16,Deaths,155,Romania,19586539
RO,2020-05-23,Deaths,82,Romania,19586539
RO,2020-05-30,Deaths,83,Romania,19586539
RO,2020-06-06,Deaths,63,Romania,19586539
RO,2020-06-13,Deaths,72,Romania,19586539
RO,2020-06-20,Deaths,106,Romania,19586539
RO,2020-06-27,Deaths,89,Romania,19586539
RO,2020-07-04,Deaths,142,Romania,19586539
RO,2020-07-11,Deaths,140,Romania,19586539
RO,2020-07-18,Deaths,138,Romania,19586539
RO,2020-07-25,Deaths,156,Romania,19586539
RO,2020-08-01,Deaths,214,Romania,19586539
RO,2020-08-08,Deaths,280,Romania,19586539
RO,2020-08-15,Deaths,295,Romania,19586539
RO,2020-08-22,Deaths,279,Romania,19586539
RO,2020-08-29,Deaths,306,Romania,19586539
RO,2020-09-05,Deaths,311,Romania,19586539
RO,2020-09-12,Deaths,277,Romania,19586539
RO,2020-09-19,Deaths,275,Romania,19586539
RO,2020-09-26,Deaths,285,Romania,19586539
RO,2020-10-03,Deaths,260,Romania,19586539
RO,2020-10-10,Deaths,411,Romania,19586539
RO,2020-10-17,Deaths,454,Romania,19586539
RO,2020-10-24,Deaths,506,Romania,19586539
RO,2020-10-31,Deaths,650,Romania,19586539
RO,2020-11-07,Deaths,825,Romania,19586539
RO,2020-11-14,Deaths,1020,Romania,19586539
RO,2020-11-21,Deaths,1103,Romania,19586539
RO,2020-11-28,Deaths,1129,Romania,19586539
RO,2020-12-05,Deaths,1141,Romania,19586539
RO,2020-12-12,Deaths,1078,Romania,19586539
RO,2020-12-19,Deaths,1032,Romania,19586539
RO,2020-12-26,Deaths,812,Romania,19586539
RO,2021-01-02,Deaths,811,Romania,19586539
RO,2021-01-09,Deaths,673,Romania,19586539
RO,2021-01-16,Deaths,572,Romania,19586539
RO,2021-01-23,Deaths,558,Romania,19586539
RO,2021-01-30,Deaths,542,Romania,19586539
RO,2021-02-06,Deaths,545,Romania,19586539
RO,2021-02-13,Deaths,516,Romania,19586539
RO,2021-02-20,Deaths,470,Romania,19586539
RO,2021-02-27,Deaths,492,Romania,19586539
RO,2021-03-06,Deaths,567,Romania,19586539
RO,2021-03-13,Deaths,585,Romania,19586539
RO,2021-03-20,Deaths,693,Romania,19586539
RO,2021-03-27,Deaths,865,Romania,19586539
RO,2021-04-03,Deaths,976,Romania,19586539
RO,2021-04-10,Deaths,1033,Romania,19586539
RO,2021-04-17,Deaths,1066,Romania,19586539
RO,2021-04-24,Deaths,1195,Romania,19586539
RO,2021-05-01,Deaths,927,Romania,19586539
RO,2021-05-08,Deaths,709,Romania,19586539
RO,2021-05-15,Deaths,582,Romania,19586539
RO,2021-05-22,Deaths,400,Romania,19586539
RO,2021-05-29,Deaths,362,Romania,19586539
RO,2021-06-05,Deaths,478,Romania,19586539
RO,2021-06-12,Deaths,1079,Romania,19586539
RO,2021-06-19,Deaths,504,Romania,19586539
RO,2021-06-26,Deaths,869,Romania,19586539
RO,2021-07-03,Deaths,748,Romania,19586539
RO,2021-07-10,Deaths,291,Romania,19586539
RO,2021-07-17,Deaths,36,Romania,19586539
RO,2021-07-24,Deaths,15,Romania,19586539
RO,2021-07-31,Deaths,14,Romania,19586539
RO,2021-08-07,Deaths,32,Romania,19586539
RO,2021-08-14,Deaths,29,Romania,19586539
RO,2021-08-21,Deaths,61,Romania,19586539
RO,2021-08-28,Deaths,106,Romania,19586539
RO,2021-09-04,Deaths,169,Romania,19586539
RO,2021-09-11,Deaths,283,Romania,19586539
RO,2021-09-18,Deaths,495,Romania,19586539
RO,2021-09-25,Deaths,774,Romania,19586539
RO,2021-10-02,Deaths,1164,Romania,19586539
RO,2021-10-09,Deaths,1815,Romania,19586539
RO,2021-10-16,Deaths,2273,Romania,19586539
RO,2021-10-23,Deaths,2808,Romania,19586539
SE,2020-01-25,Deaths,0,Sweden,10067744
SE,2020-02-01,Deaths,0,Sweden,10067744
SE,2020-02-08,Deaths,0,Sweden,10067744
SE,2020-02-15,Deaths,0,Sweden,10067744
SE,2020-02-22,Deaths,0,Sweden,10067744
SE,2020-02-29,Deaths,0,Sweden,10067744
SE,2020-03-07,Deaths,0,Sweden,10067744
SE,2020-03-14,Deaths,5,Sweden,10067744
SE,2020-03-21,Deaths,44,Sweden,10067744
SE,2020-03-28,Deaths,190,Sweden,10067744
SE,2020-04-04,Deaths,134,Sweden,10067744
SE,2020-04-11,Deaths,514,Sweden,10067744
SE,2020-04-18,Deaths,624,Sweden,10067744
SE,2020-04-25,Deaths,681,Sweden,10067744
SE,2020-05-02,Deaths,477,Sweden,10067744
SE,2020-05-09,Deaths,551,Sweden,10067744
SE,2020-05-16,Deaths,454,Sweden,10067744
SE,2020-05-23,Deaths,318,Sweden,10067744
SE,2020-05-30,Deaths,403,Sweden,10067744
SE,2020-06-06,Deaths,261,Sweden,10067744
SE,2020-06-13,Deaths,218,Sweden,10067744
SE,2020-06-20,Deaths,179,Sweden,10067744
SE,2020-06-27,Deaths,227,Sweden,10067744
SE,2020-07-04,Deaths,140,Sweden,10067744
SE,2020-07-11,Deaths,106,Sweden,10067744
SE,2020-07-18,Deaths,93,Sweden,10067744
SE,2020-07-25,Deaths,78,Sweden,10067744
SE,2020-08-01,Deaths,46,Sweden,10067744
SE,2020-08-08,Deaths,20,Sweden,10067744
SE,2020-08-15,Deaths,20,Sweden,10067744
SE,2020-08-22,Deaths,27,Sweden,10067744
SE,2020-08-29,Deaths,11,Sweden,10067744
SE,2020-09-05,Deaths,14,Sweden,10067744
SE,2020-09-12,Deaths,11,Sweden,10067744
SE,2020-09-19,Deaths,19,Sweden,10067744
SE,2020-09-26,Deaths,15,Sweden,10067744
SE,2020-10-03,Deaths,15,Sweden,10067744
SE,2020-10-10,Deaths,-1,Sweden,10067744
SE,2020-10-17,Deaths,24,Sweden,10067744
SE,2020-10-24,Deaths,15,Sweden,10067744
SE,2020-10-31,Deaths,5,Sweden,10067744
SE,2020-11-07,Deaths,84,Sweden,10067744
SE,2020-11-14,Deaths,142,Sweden,10067744
SE,2020-11-21,Deaths,242,Sweden,10067744
SE,2020-11-28,Deaths,275,Sweden,10067744
SE,2020-12-05,Deaths,386,Sweden,10067744
SE,2020-12-12,Deaths,447,Sweden,10067744
SE,2020-12-19,Deaths,479,Sweden,10067744
SE,2020-12-26,Deaths,286,Sweden,10067744
SE,2021-01-02,Deaths,448,Sweden,10067744
SE,2021-01-09,Deaths,706,Sweden,10067744
SE,2021-01-16,Deaths,890,Sweden,10067744
SE,2021-01-23,Deaths,682,Sweden,10067744
SE,2021-01-30,Deaths,586,Sweden,10067744
SE,2021-02-06,Deaths,524,Sweden,10067744
SE,2021-02-13,Deaths,313,Sweden,10067744
SE,2021-02-20,Deaths,221,Sweden,10067744
SE,2021-02-27,Deaths,177,Sweden,10067744
SE,2021-03-06,Deaths,177,Sweden,10067744
SE,2021-03-13,Deaths,143,Sweden,10067744
SE,2021-03-20,Deaths,116,Sweden,10067744
SE,2021-03-27,Deaths,140,Sweden,10067744
SE,2021-04-03,Deaths,96,Sweden,10067744
SE,2021-04-10,Deaths,123,Sweden,10067744
SE,2021-04-17,Deaths,167,Sweden,10067744
SE,2021-04-24,Deaths,135,Sweden,10067744
SE,2021-05-01,Deaths,125,Sweden,10067744
SE,2021-05-08,Deaths,125,Sweden,10067744
SE,2021-05-15,Deaths,102,Sweden,10067744
SE,2021-05-22,Deaths,91,Sweden,10067744
SE,2021-05-29,Deaths,85,Sweden,10067744
SE,2021-06-05,Deaths,72,Sweden,10067744
SE,2021-06-12,Deaths,51,Sweden,10067744
SE,2021-06-19,Deaths,0,Sweden,10067744
SE,2021-06-26,Deaths,45,Sweden,10067744
SE,2021-07-03,Deaths,12,Sweden,10067744
SE,2021-07-10,Deaths,12,Sweden,10067744
SE,2021-07-17,Deaths,3,Sweden,10067744
SE,2021-07-24,Deaths,5,Sweden,10067744
SE,2021-07-31,Deaths,4,Sweden,10067744
SE,2021-08-07,Deaths,2,Sweden,10067744
SE,2021-08-14,Deaths,1,Sweden,10067744
SE,2021-08-21,Deaths,10,Sweden,10067744
SE,2021-08-28,Deaths,17,Sweden,10067744
SE,2021-09-04,Deaths,7,Sweden,10067744
SE,2021-09-11,Deaths,11,Sweden,10067744
SE,2021-09-18,Deaths,72,Sweden,10067744
SE,2021-09-25,Deaths,46,Sweden,10067744
SE,2021-10-02,Deaths,47,Sweden,10067744
SE,2021-10-09,Deaths,37,Sweden,10067744
SE,2021-10-16,Deaths,51,Sweden,10067744
SE,2021-10-23,Deaths,37,Sweden,10067744
SI,2020-01-25,Deaths,0,Slovenia,2066748
SI,2020-02-01,Deaths,0,Slovenia,2066748
SI,2020-02-08,Deaths,0,Slovenia,2066748
SI,2020-02-15,Deaths,0,Slovenia,2066748
SI,2020-02-22,Deaths,0,Slovenia,2066748
SI,2020-02-29,Deaths,0,Slovenia,2066748
SI,2020-03-07,Deaths,0,Slovenia,2066748
SI,2020-03-14,Deaths,1,Slovenia,2066748
SI,2020-03-21,Deaths,0,Slovenia,2066748
SI,2020-03-28,Deaths,8,Slovenia,2066748
SI,2020-04-04,Deaths,13,Slovenia,2066748
SI,2020-04-11,Deaths,28,Slovenia,2066748
SI,2020-04-18,Deaths,20,Slovenia,2066748
SI,2020-04-25,Deaths,11,Slovenia,2066748
SI,2020-05-02,Deaths,13,Slovenia,2066748
SI,2020-05-09,Deaths,7,Slovenia,2066748
SI,2020-05-16,Deaths,2,Slovenia,2066748
SI,2020-05-23,Deaths,3,Slovenia,2066748
SI,2020-05-30,Deaths,2,Slovenia,2066748
SI,2020-06-06,Deaths,1,Slovenia,2066748
SI,2020-06-13,Deaths,0,Slovenia,2066748
SI,2020-06-20,Deaths,0,Slovenia,2066748
SI,2020-06-27,Deaths,0,Slovenia,2066748
SI,2020-07-04,Deaths,2,Slovenia,2066748
SI,2020-07-11,Deaths,0,Slovenia,2066748
SI,2020-07-18,Deaths,0,Slovenia,2066748
SI,2020-07-25,Deaths,5,Slovenia,2066748
SI,2020-08-01,Deaths,3,Slovenia,2066748
SI,2020-08-08,Deaths,7,Slovenia,2066748
SI,2020-08-15,Deaths,3,Slovenia,2066748
SI,2020-08-22,Deaths,2,Slovenia,2066748
SI,2020-08-29,Deaths,2,Slovenia,2066748
SI,2020-09-05,Deaths,2,Slovenia,2066748
SI,2020-09-12,Deaths,0,Slovenia,2066748
SI,2020-09-19,Deaths,6,Slovenia,2066748
SI,2020-09-26,Deaths,5,Slovenia,2066748
SI,2020-10-03,Deaths,9,Slovenia,2066748
SI,2020-10-10,Deaths,12,Slovenia,2066748
SI,2020-10-17,Deaths,17,Slovenia,2066748
SI,2020-10-24,Deaths,51,Slovenia,2066748
SI,2020-10-31,Deaths,103,Slovenia,2066748
SI,2020-11-07,Deaths,193,Slovenia,2066748
SI,2020-11-14,Deaths,234,Slovenia,2066748
SI,2020-11-21,Deaths,261,Slovenia,2066748
SI,2020-11-28,Deaths,310,Slovenia,2066748
SI,2020-12-05,Deaths,364,Slovenia,2066748
SI,2020-12-12,Deaths,341,Slovenia,2066748
SI,2020-12-19,Deaths,273,Slovenia,2066748
SI,2020-12-26,Deaths,218,Slovenia,2066748
SI,2021-01-02,Deaths,242,Slovenia,2066748
SI,2021-01-09,Deaths,199,Slovenia,2066748
SI,2021-01-16,Deaths,167,Slovenia,2066748
